,longitude,latitude,name,duration,hours,minutes
1603,10.837313,55.022102,Bregnegårdsvej,4193.4,1.0,9.0
1604,10.810937,55.233418,Lersey Alle,2642.2,0.0,44.0
1605,10.833253,55.288714,Slipshavnsvej,2004.5,0.0,33.0
1606,10.830232,55.300838,,1860.9,0.0,31.0
1607,10.812369,55.318272,Østerøvej,1789.7,0.0,29.0
1608,10.836482,54.941432,Løkkeby Strandvej,3454.7,0.0,57.0
1609,10.841457,54.951271,Rågevej,3685.4,1.0,1.0
1610,10.84115,54.968746,,3743.5,1.0,2.0
1611,10.850114,54.989968,Stengadevej,3875.8,1.0,4.0
1612,10.851582,54.999959,,3757.1,1.0,2.0
1613,10.847443,55.023341,Helletoftevej,4054.0,1.0,7.0
1614,10.849937,55.029785,,4311.4,1.0,11.0
1615,10.860999,55.04615,,4395.6,1.0,13.0
1616,10.862444,55.06201,,4371.3,1.0,12.0
1617,10.850345,55.299305,Fynske Motorvej,1697.7,0.0,28.0
1618,10.869335,54.982715,Bukkeskovvej,4167.3,1.0,9.0
1619,10.87148,54.989152,Bukkeskovvej,4089.1,1.0,8.0
1620,10.864312,55.013041,,3852.4,1.0,4.0
1621,10.871061,55.01977,Lejbøllevej,3887.6,1.0,4.0
1622,10.869396,55.037373,Næstebøllevej,4123.4,1.0,8.0
1623,10.870094,55.060337,Dageløkkevej,4291.2,1.0,11.0
1624,10.866653,55.068727,Dageløkkevej,4660.7,1.0,17.0
1625,10.370917,55.379996,,0.0,0.0,0.0
1626,10.881695,55.089543,Skattebøllevej,4607.3,1.0,16.0
1627,10.881258,55.102482,Dalengårdvej,4758.2,1.0,19.0
1628,10.88929,54.994535,Pilegårdsvej,4270.1,1.0,11.0
1629,10.89512,55.000837,,4271.4,1.0,11.0
1630,10.897617,55.019483,Søndre Strandvej,4153.9,1.0,9.0
1631,10.899144,55.030168,Sønderskovvej,4233.2,1.0,10.0
1632,10.895642,55.048526,Svalebøllevej,4417.8,1.0,13.0
1633,10.896308,55.060131,,4374.7,1.0,12.0
1634,10.901866,55.077713,,4328.4,1.0,12.0
1635,10.900613,55.090018,Klokkebanke,4525.7,1.0,15.0
1636,10.899734,55.108977,Stoense Havnvej,4602.4,1.0,16.0
1637,10.902972,55.130451,Vestervænget,4833.5,1.0,20.0
1638,10.901925,55.138397,,4932.8,1.0,22.0
1639,10.91283,55.039721,,4333.8,1.0,12.0
1640,10.917982,55.061021,Tressebøllevej,4652.9,1.0,17.0
1641,10.923145,55.069588,Hesselbjergvej,4616.8,1.0,16.0
1642,10.920233,55.091226,Mosevej,4637.4,1.0,17.0
1643,10.919859,55.099583,Egelundvej,4608.3,1.0,16.0
1644,10.915295,55.121301,Houvej,4675.8,1.0,17.0
1645,10.921644,55.129327,,4796.5,1.0,19.0
1646,10.925511,55.148227,Houvej,5286.5,1.0,28.0
1647,10.934044,55.086383,,4726.6,1.0,18.0
1648,10.935436,55.089212,,4700.7,1.0,18.0
1649,10.936855,55.102842,Snøde Udflyttervej,4977.4,1.0,22.0
1650,10.370917,55.379996,,0.0,0.0,0.0
1651,10.939582,55.131806,Bastemosevej,4957.9,1.0,22.0
1652,10.943337,55.138021,Uglebjergvej,5045.8,1.0,24.0
1653,10.939853,55.159805,Gustav Petersensvej,5175.4,1.0,26.0
1654,10.93987,55.162887,Houvej,5219.6,1.0,26.0
